raHours	raMins	raSecs	raErrSecs	decDegs	decArcmins	decArcsecs	decErrArcsecs	longitudeDegs	latitudeDegs	nvssStokesIs	stokesIErrs	AvePeakPIs	PIErrs	polarizationPercents	mErrPercents	rotationMeasures	RMErrs
21.0	56.0	54.4979464171584	0.0	-18.0	13.0	21.738000309337906	0.0	36.00361639584926	-48.97670558255631	5.389999866485597	0.019999999552965164	0.11029999703168868	0.007300000172108413	2.0	0.10000000149011612	15.800000190734865	0.30000001192092896
22.0	39.0	21.154982462295493	0.0	-26.0	9.0	55.09540137386665	0.0	27.175911848969783	-60.55510517119289	1.6699999570846558	0.009999999776482582	0.04170000180602074	0.002899999963119626	2.5	0.20000000298023224	12.0	0.4000000059604645
22.0	46.0	47.61024897424676	0.0	-28.0	18.0	2.17488867478977	0.0	23.169529399630427	-62.46493897170822	0.75	0.009999999776482582	0.023499999195337296	0.003400000045076013	3.0999999046325684	0.5	11.0	0.699999988079071
22.0	51.0	6.142914319456736	0.0	-22.0	4.0	20.294584571356324	0.0	36.77511930122365	-62.25245286660885	1.8799999952316284	0.009999999776482582	0.04419999942183495	0.00419999985024333	2.4000000953674316	0.20000000298023224	17.399999618530273	0.5
23.0	15.0	55.41031558819327	0.0	-28.0	25.0	54.4927358445932	0.0	23.823515753924603	-68.8678120363729	0.7900000214576721	0.019999999552965164	0.04540000110864639	0.003599999938160181	5.699999809265138	0.5	14.899999618530273	0.30000001192092896
23.0	49.0	48.22720313849857	0.0	-29.0	20.0	24.00997604053714	0.0	20.071235766237407	-76.25639287060004	1.2699999809265137	0.019999999552965164	0.052400000393390656	0.00430000014603138	4.099999904632568	0.30000001192092896	14.5	0.30000001192092896
23.0	51.0	39.36162985546417	0.0	-30.0	7.0	33.609818316186875	0.0	16.534960272274393	-76.55449751095657	0.8500000238418579	0.009999999776482582	0.02630000002682209	0.008500000461935997	3.0999999046325684	1.0	13.399999618530273	1.600000023841858
18.0	44.0	15.814393335337797	0.0	-13.0	12.0	43.58127663566435	0.0	20.343	-4.4219	0.11339999735355374	0.0003000000142492353	nan	0.0	0.03350000083446504	0.0013000000035390258	-95.9499969482422	2.4000000953674316
18.0	13.0	43.34238877962349	0.0	-9.0	7.0	43.70040887881103	0.0	20.4866	4.1065	0.036400001496076584	0.0003999999898951501	nan	0.0	0.04419999942183495	0.004399999976158142	11.600000381469727	6.119999885559082
18.0	35.0	19.630394488311254	0.0	-11.0	15.0	59.421061214118964	0.0	21.0808	-1.5919	0.32409998774528503	0.000699999975040555	nan	0.0	0.023099999874830246	0.0006000000284984707	-60.38000106811523	1.5
